Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
2293,SUCCESS,2,29,20,360.1,380.1
2296,SUCCESS,2,29,20,380.1,400.1
2298,SUCCESS,2,29,20,400.1,420.1
2300,SUCCESS,2,29,20,420.1,440.1
2301,SUCCESS,2,29,20,440.1,460.1
2304,SUCCESS,2,29,20,460.1,480.1
2307,SUCCESS,2,29,20,480.1,500.1
2308,SUCCESS,2,29,20,500.1,520.1
2309,SUCCESS,2,29,20,520.1,540.1
2310,SUCCESS,2,29,20,540.1,560.1
2312,SUCCESS,2,29,20,560.1,580.1
2313,SUCCESS,2,29,20,580.1,600.1
2315,SUCCESS,2,29,20,600.1,620.1
2316,SUCCESS,2,29,20,620.1,640.1
2317,SUCCESS,2,29,20,640.1,660.1
2318,SUCCESS,2,29,20,660.1,680.1
2319,SUCCESS,2,29,20,680.1,700.1
2320,SUCCESS,2,29,20,700.1,720.1
2321,SUCCESS,2,29,20,720.1,740.1
2322,SUCCESS,2,29,20,740.1,760.1
2324,SUCCESS,2,29,20,760.1,780.1
2331,SUCCESS,2,30,20,0.1,20.1
2332,SUCCESS,2,30,20,20.1,40.1
2335,SUCCESS,2,30,20,40.1,60.1
2336,SUCCESS,2,30,20,60.1,80.1
2337,SUCCESS,2,30,20,80.1,100.1
2338,SUCCESS,2,30,20,100.1,120.1
2339,SUCCESS,2,30,20,120.1,140.1
2342,SUCCESS,2,30,20,140.1,160.1
2343,SUCCESS,2,30,20,160.1,180.1
2344,SUCCESS,2,30,20,180.1,200.1
2345,SUCCESS,2,30,20,200.1,220.1
2351,SUCCESS,2,30,20,220.1,240.1
2353,SUCCESS,2,30,20,240.1,260.1
2357,SUCCESS,2,30,20,260.1,280.1
2360,SUCCESS,2,30,20,280.1,300.1
2367,SUCCESS,2,30,20,300.1,320.1
2369,SUCCESS,2,30,20,320.1,340.1
2370,SUCCESS,2,30,20,340.1,360.1
2371,SUCCESS,2,30,20,360.1,380.1
2374,SUCCESS,2,30,20,380.1,400.1
2377,SUCCESS,2,30,20,400.1,420.1
2379,SUCCESS,2,30,20,420.1,440.1
2380,SUCCESS,2,30,20,440.1,460.1
2384,SUCCESS,2,30,20,460.1,480.1
2385,SUCCESS,2,30,20,480.1,500.1
2389,SUCCESS,2,30,20,500.1,520.1
2390,SUCCESS,2,30,20,520.1,540.1
2393,SUCCESS,2,30,20,540.1,560.1
2400,SUCCESS,2,30,20,560.1,580.1
2405,SUCCESS,2,31,20,0.1,20.1
2408,SUCCESS,2,31,20,20.1,40.1
2409,SUCCESS,2,31,20,40.1,60.1
2411,SUCCESS,2,31,20,60.1,80.1
2412,SUCCESS,2,31,20,80.1,100.1
2415,SUCCESS,2,31,20,100.1,120.1
2416,SUCCESS,2,31,20,120.1,140.1
2417,SUCCESS,2,31,20,140.1,160.1
2418,SUCCESS,2,31,20,160.1,180.1
2420,SUCCESS,2,31,20,180.1,200.1
2425,SUCCESS,2,31,20,200.1,220.1
2427,SUCCESS,2,31,20,220.1,240.1
2433,SUCCESS,2,31,20,240.1,260.1
2434,SUCCESS,2,31,20,260.1,280.1
2435,SUCCESS,2,31,20,280.1,300.1
2437,SUCCESS,2,31,20,300.1,320.1
2439,SUCCESS,2,31,20,320.1,340.1
2442,SUCCESS,2,31,20,340.1,360.1
2445,SUCCESS,2,31,20,360.1,380.1
2448,SUCCESS,2,31,20,380.1,400.1
2449,SUCCESS,2,31,20,400.1,420.1
2450,SUCCESS,2,31,20,420.1,440.1
2453,SUCCESS,2,31,20,440.1,460.1
2456,SUCCESS,2,31,20,460.1,480.1
2457,SUCCESS,2,31,20,480.1,500.1
2461,SUCCESS,2,31,20,500.1,520.1
2465,SUCCESS,2,31,20,520.1,540.1
2476,SUCCESS,2,31,20,540.1,560.1
2479,SUCCESS,2,31,20,560.1,580.1
2484,SUCCESS,2,32,20,0.1,20.1
2486,SUCCESS,2,32,20,20.1,40.1
2487,SUCCESS,2,32,20,40.1,60.1
2488,SUCCESS,2,32,20,60.1,80.1
2493,SUCCESS,2,32,20,80.1,100.1
2496,SUCCESS,2,32,20,100.1,120.1
2504,SUCCESS,2,32,20,120.1,140.1
2505,SUCCESS,2,32,20,140.1,160.1
2506,SUCCESS,2,32,20,160.1,180.1
2511,SUCCESS,2,32,20,180.1,200.1
