Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
18633,SUCCESS,2,17,20,180.1,200.1
18817,SUCCESS,2,17,20,200.1,220.1
2925,SUCCESS,2,17,20,220.1,240.1
2932,SUCCESS,2,17,20,240.1,260.1
19422,SUCCESS,2,17,20,260.1,280.1
3548,SUCCESS,2,17,20,280.1,300.1
3791,SUCCESS,2,17,20,300.1,320.1
3813,SUCCESS,2,17,20,320.1,340.1
4086,SUCCESS,2,17,20,340.1,360.1
4166,SUCCESS,2,17,20,360.1,380.1
5584,SUCCESS,2,17,20,380.1,400.1
6013,SUCCESS,2,17,20,400.1,420.1
6883,SUCCESS,2,17,20,420.1,440.1
7928,SUCCESS,2,17,20,440.1,460.1
9423,SUCCESS,2,17,20,460.1,480.1
9672,SUCCESS,2,17,20,480.1,500.1
10006,SUCCESS,2,17,20,500.1,520.1
10151,SUCCESS,2,17,20,520.1,540.1
10167,SUCCESS,2,17,20,540.1,560.1
10382,SUCCESS,2,17,20,560.1,580.1
10390,SUCCESS,2,17,20,580.1,600.1
10447,SUCCESS,2,17,20,600.1,620.1
10953,SUCCESS,2,17,20,620.1,640.1
11357,SUCCESS,2,17,20,640.1,660.1
11584,SUCCESS,2,17,20,660.1,680.1
12035,SUCCESS,2,17,20,680.1,700.1
